Id,Iso code3,Country,SDG,SDG target,Indc text,Status,Sector,Climate response,Type of information
334554,SSD,South Sudan,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promote agro-forestry practices as a way of diversifying land production systems and promoting alternative livelihood options.,Future,Agriculture,Both,Action
334678,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Identification of vulnerabilities in processing pathways,Future,Agriculture,Adaptation,Action
334679,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Identification of vulnerabilities in production systems,Future,Agriculture,Adaptation,Action
334761,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce/promote/develop drought tolerant varieties,Future,Agriculture,Adaptation,Action
334805,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promotion of consumption of green livestock products,Future,Agriculture,Adaptation,Action
334758,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce suitable land and water management practices for central highlands and other marginal areas to minimize land degradation and to improve land and water productivity.,Future,Agriculture,Adaptation,Action
334757,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce suitable land and water management practices for central highlands and other marginal areas to minimize land degradation and to improve land and water productivity.,Future,Agriculture,Adaptation,Action
334599,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Collection and conservation of traditional knowledge and practices,Future,Agriculture,Adaptation,Action
334623,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Develop and promote maturity varieties,Future,Agriculture,Adaptation,Action
334630,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Develop/introduce varieties resistant/tolerance to biotic and abiotic stresses arising from climate change,Future,Agriculture,Adaptation,Action
334654,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Establishment and dissemination of surveyed results to stakeholders,Future,Agriculture,Adaptation,Action
334812,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Re-demarcating Agro Ecological Regions (AERS) maps of Sri Lanka with current climate and future climate, and recommend appropriate crops for different areas to reduce vulnerability to climate change impacts.",Future,Agriculture,Adaptation,Action
334816,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Restoration and rehabilitation of all abandoned tanks and irrigation canals in Sri Lanka,Future,Agriculture,Adaptation,Action
334767,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduction of alternative measures to minimize adverse effects of climate change,Future,Agriculture,Adaptation,Action
334750,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce environmentally friendly bio-degradable pesticides for IPM.,Future,Agriculture,Adaptation,Action
334763,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce/promote/develop post-harvest management with environmentally friendly technology packages.,Future,Agriculture,Adaptation,Action
334762,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce/promote/develop heat tolerant varieties,Future,Agriculture,Adaptation,Action
334783,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Modification of irrigation techniques, including amount, timing or technology.",Future,Agriculture,Adaptation,Action
334803,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promote/introduce/develop Integrated Pest Management (IPM) practices to minimize pest damages to improve environmental impacts and health,Future,Agriculture,Adaptation,Action
334746,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce conservation measures to irrigation tanks and canals to ensure sustainable water supply,Future,Agriculture,Adaptation,Action
334727,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce /promote/develop suitable bio pesticides and bio control agents for IPM.,Future,Agriculture,Adaptation,Action
334668,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Identification of adverse impacts on animal production systems,Future,Agriculture,Adaptation,Action
334726,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce /promote/ develop salt tolerant varieties,Future,Agriculture,Adaptation,Action
334725,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduce /promote/ develop flood tolerant varieties,Future,Agriculture,Adaptation,Action
334671,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Identification of potential clean and renewable energy sources for livestock related activities,Future,Agriculture,Adaptation,Action
334680,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Identification of vulnerability in the livestock sector,Future,Agriculture,Adaptation,Action
334675,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Identification of vulnerabilities in agro-climate areas,Future,Agriculture,Adaptation,Action
334676,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Identification of vulnerabilities in farming communities,Future,Agriculture,Adaptation,Action
334677,LKA,Sri Lanka,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Identification of vulnerabilities in livestock species,Future,Agriculture,Adaptation,Action
335025,SDN,Sudan,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Improving animal productivity and animal breeds to increase resilience to climate change,Future,Agriculture,Adaptation,Action
335010,SDN,Sudan,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Crop diversification and introduction of improved drought-resistant varieties/early maturing varieties (both field and horticultural crops) in areas affected by rainfall decease/ variability,Future,Agriculture,Adaptation,Action
335026,SDN,Sudan,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Improving veterinary services (including, mobile clinics provision of vaccines etc.) to enhance the adaptive capacity in vulnerable area",Future,Agriculture,Adaptation,Action
335036,SDN,Sudan,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Introduction of agroforestry in areas vulnerable to climate change to enhance agriculture production as well as empower vulnerable communities through their involvement in community forests activities/products.,Future,Agriculture,Adaptation,Action
335057,SDN,Sudan,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Replanting and rehabilitating of vulnerable areas with palatable range species and management of animal routes,Future,Agriculture,Adaptation,Action
335060,SDN,Sudan,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Restocking animal herds in areas affected by climate change,Future,Agriculture,Adaptation,Action
335222,TJK,Tajikistan,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",reforming agriculture,Future,Agriculture,Both,Action
335944,TZA,Tanzania,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Strengthening knowledge, extension services and agricultural infrastructures to target climate actions",Future,Agriculture,Adaptation,Action
335919,TZA,Tanzania,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promoting climate change resilient traditional and modern knowledge on sustainable pasture and range management systems,Future,Agriculture,Adaptation,Action
335928,TZA,Tanzania,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promoting livelihood diversification of livestock keepers,Future,Agriculture,Adaptation,Action
335942,TZA,Tanzania,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Protecting smallholder farmers against climate related shocks, including through crop insurance.",Future,Agriculture,Adaptation,Action
335924,TZA,Tanzania,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promoting development of livestock insurance strategies,Future,Agriculture,Adaptation,Action
335896,TZA,Tanzania,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Enhancing development of livestock infrastructures and services,Future,Agriculture,Adaptation,Action
335914,TZA,Tanzania,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Increasing yields through inter alia climate smart agriculture,Future,Agriculture,Adaptation,Action
335953,TZA,Tanzania,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Strengthening the capacity of Agricultural research institutions to conduct basic and applied research,Future,Agriculture,Adaptation,Action
335957,TZA,Tanzania,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Up-scaling the level of improvement of agricultural land and water management,Future,Agriculture,Adaptation,Action
335268,THA,Thailand,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promote sustainable agriculture and Good Agricultural Practice (GAP),Future,Agriculture,Adaptation,Action
335254,THA,Thailand,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Agriculture, in need of forecasting and early warning system technologies, crop improvement technologies, and precision farming technologies",Future,Agriculture,Adaptation,Needs & Gaps
335272,THA,Thailand,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Safeguard food security through the guidance of Sufficiency Economy Philosophy e.g. an application of the New Theory in agriculture and land management to promote appropriate resource allocation and economic diversification at the household level and sustainable management of community forests to promote food security at the community level, for instance",Future,Agriculture,Adaptation,Action
335392,TLS,Timor-Leste,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Improve planning and legal framework for promoting sustainable and balanced food for livestock production under increased climate variability and climate change conditions,Future,Agriculture,Adaptation,Action
335366,TLS,Timor-Leste,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Develop integrated agroforestry and watershed management including climate change dimensions,Future,Agriculture,Adaptation,Action
335431,TLS,Timor-Leste,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Reducing slash and burn practices by Introducing permanent agriculture with improved management practices and sustainable, climate-smart agricultural technologies and processes.",Future,Agriculture,Mitigation,Action
335411,TLS,Timor-Leste,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promotion of Biogas and composting for reduction of agricultural emissions,Future,Agriculture,Mitigation,Action
335455,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Concerning livestock, the actions will involve the introduction of fodder to improve animal digestion, support in the promotion of local breeds, and extensive livestock farming",Future,Agriculture,Mitigation,Action
335534,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Support for the mapping of areas vulnerable to climate change,Future,Agriculture,Adaptation,Action
335533,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Support for the dissemination of good agro-ecological practices,Future,Agriculture,Adaptation,Action
335528,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Strengthening of Integrated Soil Fertility Management (ISFM),Future,Agriculture,Adaptation,Action
335513,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promotion of rice production systems with very low water consumption and low GHG emissions (SRI: System of Rice Intensification).,Future,Agriculture,Adaptation,Action
335510,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promotion of efficient varieties resistant to climate change,Future,Agriculture,Adaptation,Action
335500,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Mapping out and establishing transhumance zones and corridors,Future,Agriculture,Adaptation,Action
335497,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","In terms of the rice industry, the actions will target the identification and promotion of varieties of rain-fed rice, and support and guidance in the better use of organic matter (for faster decomposition) in the paddy fields",Future,Agriculture,Mitigation,Action
335493,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Improvement of agricultural water management,Future,Agriculture,Adaptation,Action
335478,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","For farmland, a study will be conducted to characterize it into agro-ecological zones, as well as a research and support programme on organic and synthetic enriching agents that release less GHG, the study and promotion of optimal waste management for livestock and harvest remnants, and the promotion of land use planning practices that boost carbon’s binding to farmland and agroforestry",Future,Agriculture,Mitigation,Action
335471,TGO,Togo,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Construction and/or improvement of reservoirs for micro-irrigation and livestock watering in rural areas throughout all regions,Future,Agriculture,Adaptation,Action
335595,TON,Tonga,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",To improve the enabling environment;,Future,Agriculture,Adaptation,Action
335572,TON,Tonga,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Sector Emission Reduction Targets: Transport, Agriculture, Environment Friendly Waste Management and Reforestation",Future,Agriculture,Mitigation,Action
335565,TON,Tonga,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Promoting integrated agroforestry in areas earmarked for agriculture;,Future,Agriculture,Both,Action
335584,TON,Tonga,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","Solar water pumping (Phase IIIb, Tourism and Agricultural Sectors)",Existing,Agriculture,Mitigation,Action
335592,TON,Tonga,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",To develop a climate resilient environment;,Future,Agriculture,Adaptation,Action
335593,TON,Tonga,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","To develop diverse, resilient farming systems for the Kingdom’s islands;",Future,Agriculture,Adaptation,Action
335667,TUN,Tunisia,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality","The carbon footprint for agriculture will also be improved by using practices that generate fewer emissions, such as optimizing the diets of domestic animals, promoting biological agriculture or conservation- oriented agricultural practices, or recovering energy from animal waste",Future,Agriculture,Mitigation,Action
335680,TUN,Tunisia,"2. End hunger, achieve food security and improved nutrition and promote sustainable agriculture","2.4. By 2030, ensure sustainable food production systems and implement resilient agricultural practices that increase productivity and production, that help maintain ecosystems, that strengthen capacity for adaptation to climate change, extreme weather, drought, flooding and other disasters and that progressively improve land and soil quality",Updating the agricultural map to take into account the impacts of climate change,Future,Agriculture,Adaptation,Action
